Date,Ticker,Open,High,Low,Close,Adj Close,Volume,High_Low_Diff,50_MA,200_MA,Daily Return,Year,Rolling Volatility,Volatility,Return_Lag1,Return_Lag5,Return_Lag10,Volatility_Lag1,Volatility_Lag5,Volume_Lag1,Volume_Lag5,RSI,MACD_Line,MACD_Signal,MACD_Histogram,Bollinger_Middle,Bollinger_Upper,Bollinger_Lower,Bollinger_Width
2005-10-31,AAPL,1.9714289903640747,2.070713996887207,1.9553569555282595,2.056786060333252,1.736904501914978,940844800,0.11535704135894753,1.5517172956466674,1.2911838269233704,0.05727925134392975,2005,0.029829998945520794,0.029829998945520794,-0.016965005480900852,0.020301845160056953,-0.01037019480832213,0.02845206145000783,0.028265406495560984,769787200.0,609753200.0,64.74772305000275,0.027416015040953257,0.019252057931305456,0.0081639571096478,,,,
2005-11-01,AAPL,2.044286012649536,2.0764288902282715,2.0310709476470947,2.0535709857940674,1.7341898679733276,749686000,0.04535794258117676,1.558732464313507,1.2945277965068818,-0.0015629149090565786,2005,0.029813044971954385,0.029813044971954385,0.05727925134392975,-0.012150076305987079,-0.023016264843921497,0.029829998945520794,0.02828168660992397,940844800.0,465127600.0,64.33609176999607,0.031167512240745987,0.021635148793193563,0.009532363447552424,,,,
2005-11-02,AAPL,2.061429023742676,2.142857074737549,2.057142972946167,2.141071081161499,1.8080813884735107,857060400,0.08571410179138184,1.56730388879776,1.2982992792129517,0.042608668096150826,2005,0.030323968753233625,0.030323968753233625,-0.0015629149090565786,0.01657796129862099,0.05228888403196019,0.029813044971954385,0.02788650687404943,749686000.0,631593200.0,69.59655661217194,0.040731598711595485,0.02545443877687395,0.015277159934721535,,,,
2005-11-03,AAPL,2.1521430015563965,2.225713968276977,2.1453568935394287,2.2089290618896484,1.86538565158844,884382800,0.08035707473754838,1.5770032930374145,1.302313556075096,0.03169340909111895,2005,0.030651948133526445,0.030651948133526445,0.042608668096150826,-0.028405861828254775,0.021841876917793046,0.030323968753233625,0.028546391681586014,857060400.0,411541200.0,72.71740886658289,0.05317382334129728,0.030998315689758617,0.02217550765153866,,,,
2005-11-04,AAPL,2.155356884002685,2.187143087387085,2.129286050796509,2.183928966522217,1.8442734479904173,878035200,0.05785703659057617,1.5861055278778076,1.306220005750656,-0.011317876054233067,2005,0.030604391787624016,0.030604391787624016,0.03169340909111895,-0.016965005480900852,-0.008550227960080425,0.030651948133526445,0.02845206145000783,884382800.0,769787200.0,70.06763608360559,0.060321725932507064,0.03686299773830831,0.023458728194198752,,,,
2005-11-07,AAPL,2.1732139587402344,2.202500104904175,2.147856950759888,2.151071071624756,1.816526174545288,638831200,0.054643154144286665,1.5948458480834962,1.309967365860939,-0.015045097284984266,2005,0.03079154954607735,0.03079154954607735,-0.011317876054233067,0.05727925134392975,0.020301845160056953,0.030604391787624016,0.029829998945520794,878035200.0,940844800.0,71.21675121049587,0.0626133648263072,0.04201307115590809,0.020600293670399103,,,,
2005-11-08,AAPL,2.141071081161499,2.1564290523529053,2.1107139587402344,2.1392860412597656,1.806573867797852,473765600,0.0457150936126709,1.6033267951011658,1.3135676938295364,-0.005478757689757696,2005,0.030768206266791893,0.030768206266791893,-0.015045097284984266,-0.0015629149090565786,-0.012150076305987079,0.03079154954607735,0.029813044971954385,638831200.0,749686000.0,65.03022260343252,0.06275514940257532,0.046161486805241535,0.016593662597333782,,,,
2005-11-09,AAPL,2.142857074737549,2.186070919036865,2.142857074737549,2.1467859745025635,1.812907695770264,552930000,0.04321384429931596,1.6114940905570985,1.317184609770775,0.0035059889248441056,2005,0.029380960634800016,0.029380960634800016,-0.005478757689757696,0.042608668096150826,0.01657796129862099,0.030768206266791893,0.030323968753233625,473765600.0,857060400.0,62.79811875984834,0.06274936105973117,0.04947906165613947,0.013270299403591701,,,,
2005-11-10,AAPL,2.1657140254974365,2.18571400642395,2.1075000762939453,2.184999942779541,1.8451780080795288,665344400,0.07821393013000488,1.6201137590408325,1.3209334737062455,0.01780030631705931,2005,0.02925578110006811,0.02925578110006811,0.0035059889248441056,0.03169340909111895,-0.028405861828254775,0.029380960634800016,0.030651948133526445,552930000.0,884382800.0,67.14276858788796,0.06507814132535605,0.05259887758998279,0.012479263735373267,,,,
2005-11-11,AAPL,2.197856903076172,2.21821403503418,2.190713882446289,2.197856903076172,1.8560357093811035,425448800,0.02750015258789107,1.6293305921554566,1.3246355909109115,0.005884365223318255,2005,0.029043558320965678,0.029043558320965678,0.01780030631705931,-0.011317876054233067,-0.016965005480900852,0.02925578110006811,0.030604391787624016,665344400.0,878035200.0,65.49241310837203,0.06718667949074408,0.055516437970135044,0.01167024152060904,2.0592678606510164,2.26662869644919,1.8519070248528429,0.4147216715963473
2005-11-14,AAPL,2.197856903076172,2.213571071624756,2.1753571033477783,2.194643020629883,1.8533215522766116,369933200,0.03821396827697754,1.6385172772407532,1.328103975057602,-0.0014623409941810772,2005,0.02899755020800496,0.02899755020800496,0.005884365223318255,-0.015045097284984266,0.05727925134392975,0.029043558320965678,0.03079154954607735,425448800.0,638831200.0,68.16017566162024,0.06781662982983994,0.057976476342076026,0.00984015348776391,2.0735714614391325,2.276584545666167,1.870558377212098,0.40602616845406914
2005-11-15,AAPL,2.200000047683716,2.252856969833374,2.194999933242798,2.2242860794067383,1.87835431098938,536841200,0.05785703659057617,1.6466483640670777,1.3316500192880631,0.01350697005709467,2005,0.02885826393126399,0.02885826393126399,-0.0014623409941810772,-0.005478757689757696,-0.0015629149090565786,0.02899755020800496,0.030768206266791893,369933200.0,473765600.0,67.94250873703476,0.06990203002836948,0.060361587079334714,0.009540442949034764,2.0915536165237425,2.2798225230170854,1.9032847100303996,0.37653781298668587
2005-11-16,AAPL,2.255357027053833,2.323570966720581,2.253213882446289,2.319643020629883,1.9588816165924072,784515200,0.07035708427429199,1.6564623928070068,1.3354403591156006,0.04287120120623622,2005,0.02929761595707604,0.02929761595707604,0.01350697005709467,0.0035059889248441056,0.042608668096150826,0.02885826393126399,0.029380960634800016,536841200.0,552930000.0,80.42077742048238,0.07834610777403972,0.06395849121827572,0.014387616555763996,2.10942862033844,2.3132096945254377,1.9056475461514426,0.40756214837399507
2005-11-17,AAPL,2.3424999713897705,2.352857112884521,2.294642925262451,2.304286003112793,1.9459123611450195,676205600,0.05821418762206987,1.6653535151481629,1.339303079843521,-0.0066207448870485575,2005,0.02895154895154101,0.02895154895154101,0.04287120120623622,0.01780030631705931,0.03169340909111895,0.02929761595707604,0.02925578110006811,784515200.0,665344400.0,83.12455072665941,0.0828439438380979,0.06773558174224016,0.015108362095857739,2.1243929147720335,2.3395244212143207,1.9092614083297466,0.43026301288457414
2005-11-18,AAPL,2.3324999809265137,2.3367860317230225,2.29892897605896,2.305713891983032,1.9471181631088257,524960800,0.0378570556640625,1.6733458566665649,1.3430941694974898,0.0006196589260045737,2005,0.028836798369753197,0.028836798369753197,-0.0066207448870485575,0.005884365223318255,-0.011317876054233067,0.02895154895154101,0.029043558320965678,676205600.0,425448800.0,78.82538274947942,0.0855377046091248,0.07129600631561708,0.014241698293507715,2.140285760164261,2.3598647927095118,1.9207067276190097,0.43915806509050204
2005-11-21,AAPL,2.315000057220459,2.328213930130005,2.2757139205932617,2.319999933242798,1.9591821432113647,511711200,0.052500009536743164,1.681525194644928,1.346938037276268,0.006195813038525344,2005,0.02841317253761097,0.02841317253761097,0.0006196589260045737,-0.0014623409941810772,-0.015045097284984266,0.028836798369753197,0.02899755020800496,524960800.0,369933200.0,80.08071167541331,0.08781303950618868,0.0745994129537314,0.01321362655245728,2.1548750579357145,2.3817537258113957,1.9279963900600334,0.45375733575136223
2005-11-22,AAPL,2.315713882446289,2.384285926818848,2.304286003112793,2.375714063644409,2.0062313079833984,540282400,0.07999992370605513,1.6909953665733337,1.3508693665266036,0.024014696609532038,2005,0.028409373406748237,0.028409373406748237,0.006195813038525344,0.01350697005709467,-0.005478757689757696,0.02841317253761097,0.02885826393126399,511711200.0,536841200.0,78.54045689601173,0.09303942295323431,0.07828741495363198,0.014752007999602329,2.173482209444046,2.40898999413206,1.9379744247560322,0.4710155693760276
2005-11-23,AAPL,2.38857102394104,2.427856922149658,2.381786108016968,2.3967859745025635,2.024026393890381,485853200,0.046070814132689986,1.7015513062477112,1.3550525403022766,0.008869907391122034,2005,0.02649978044323766,0.02649978044323766,0.024014696609532038,0.04287120120623622,0.0035059889248441056,0.028409373406748237,0.02929761595707604,540282400.0,784515200.0,75.78435010710632,0.09775483964882659,0.08218089989267091,0.015573939756155675,2.191482204198837,2.437782127219445,1.9451822811782291,0.492599846041216
2005-11-25,AAPL,2.416429042816162,2.483571052551269,2.4107139110565186,2.476428985595703,2.091282844543457,395012800,0.07285714149475053,1.7132955622673034,1.359600643515587,0.033229038344605,2005,0.022194462764093103,0.022194462764093103,0.008869907391122034,-0.0066207448870485575,0.01780030631705931,0.02649978044323766,0.02895154895154101,485853200.0,676205600.0,84.91056336825811,0.10668852780637783,0.0870824254754123,0.019606102330965533,2.2163572013378143,2.4725614206798645,1.9601529819957644,0.5124084386841001
2005-11-28,AAPL,2.5257139205932617,2.538213968276977,2.4667859077453613,2.4878571033477783,2.100933790206909,1018519600,0.07142806053161577,1.7244245314598083,1.3639821100234986,0.004614844753608072,2005,0.022195858749284984,0.022195858749284984,0.033229038344605,0.0006196589260045737,0.005884365223318255,0.022194462764093103,0.028836798369753197,395012800.0,524960800.0,92.36324747619851,0.11338367717720121,0.09234267581577009,0.021041001361431125,2.243482208251953,2.493681542792209,1.9932828737116974,0.5003986690805116
2005-11-29,AAPL,2.499643087387085,2.510714054107666,2.405356884002685,2.432142972946167,2.0538852214813232,891433200,0.10535717010498091,1.7337499618530274,1.3678704708814622,-0.022394122530130955,2005,0.022656955583407093,0.022656955583407093,0.004614844753608072,0.006195813038525344,-0.0014623409941810772,0.022195858749284984,0.02841317253761097,1018519600.0,511711200.0,83.17161577311975,0.11289261084393187,0.09645266282140245,0.01643994802252942,2.2622500538825987,2.5097816149392154,2.014718492825982,0.49506312211323333
2005-11-30,AAPL,2.4439289569854736,2.4589290618896484,2.411428928375244,2.42214298248291,2.0454392433166504,595674800,0.0475001335144043,1.742574713230133,1.3714315897226335,-0.004112195791827866,2005,0.022007871958659612,0.022007871958659612,-0.022394122530130955,0.024014696609532038,0.01350697005709467,0.022656955583407093,0.028409373406748237,891433200.0,540282400.0,81.01376771314176,0.11042362674707773,0.09924685560653752,0.011176771140540206,2.280678653717041,2.5174409949112047,2.043916312522877,0.47352468238832746
2005-12-01,AAPL,2.462500095367432,2.561785936355591,2.4574999809265137,2.557142972946167,2.159444093704224,812893200,0.10428595542907715,1.7543310284614564,1.375433048605919,0.05573612159836938,2005,0.02224942520713888,0.02224942520713888,-0.004112195791827866,0.008869907391122034,0.04287120120623622,0.022007871958659612,0.02649978044323766,595674800.0,485853200.0,84.41224649071945,0.11800007859707229,0.10299750020464449,0.015002578392427801,2.3014822483062742,2.558818556633716,2.0441459399788324,0.5146726166548836
2005-12-02,AAPL,2.581070899963379,2.5978569984436035,2.525000095367432,2.5939290523529053,2.1905088424682617,895762000,0.07285690307617143,1.7668353009223938,1.3797647553682326,0.01438553044952906,2005,0.022143608096452744,0.022143608096452744,0.05573612159836938,0.033229038344605,-0.0066207448870485575,0.02224942520713888,0.022194462764093103,812893200.0,395012800.0,85.07284397417368,0.12552581696672682,0.10750316355706097,0.018022653409665856,2.3207322478294374,2.6050975337671085,2.0363669618917664,0.5687305718753422
2005-12-05,AAPL,2.569643020629883,2.5903570652008057,2.5532140731811523,2.565000057220459,2.166078805923462,583671200,0.03714299201965332,1.778066816329956,1.3840497094392776,-0.011152676524816996,2005,0.022219111065609348,0.022219111065609348,0.01438553044952906,0.004614844753608072,0.0006196589260045737,0.022143608096452744,0.022195858749284984,895762000.0,1018519600.0,81.36719358937184,0.127683830984048,0.11153929704245838,0.01614453394158963,2.339785802364349,2.636360295142145,2.043211309586553,0.593148985555592
2005-12-06,AAPL,2.64035701751709,2.672499895095825,2.619642972946167,2.644643068313598,2.233335494995117,857029600,0.0528569221496582,1.7902574229240418,1.3887855553627013,0.031049973291706667,2005,0.022496430883380034,0.022496430883380034,-0.011152676524816996,-0.022394122530130955,0.006195813038525344,0.022219111065609348,0.022656955583407093,583671200.0,891433200.0,82.82206807297345,0.13427278494825012,0.11608599462361674,0.018186790324633384,2.3644644021987915,2.676650945149804,2.052277859247779,0.6243730859020253
2005-12-07,AAPL,2.651071071624756,2.6592860221862797,2.61142897605896,2.641071081161499,2.230319023132324,679464800,0.04785704612731978,1.8026289796829225,1.3932846438884736,-0.001350657735728844,2005,0.022229055915034608,0.022229055915034608,0.031049973291706667,-0.004112195791827866,0.024014696609532038,0.022496430883380034,0.022007871958659612,857029600.0,595674800.0,79.29678179513138,0.1376199517861525,0.12039278605612388,0.01722716573002861,2.389553654193878,2.7061651969886573,2.0729421113990987,0.6332230855895586
2005-12-08,AAPL,2.614285945892334,2.6489291191101074,2.592856884002685,2.645714044570923,2.2342400550842285,790479200,0.05607223510742232,1.816502492427826,1.397750559449196,0.0017580587849703733,2005,0.02223068442091364,0.02223068442091364,-0.001350657735728844,0.05573612159836938,0.008869907391122034,0.022229055915034608,0.02224942520713888,679464800.0,812893200.0,81.73959336702517,0.13904443625550433,0.12412311609599998,0.014921320159504356,2.414500057697296,2.729189266529067,2.099810848865525,0.629378417663542
2005-12-09,AAPL,2.6503570079803467,2.663928985595703,2.619642972946167,2.6546430587768555,2.241780996322632,555402400,0.04428601264953613,1.8297667956352235,1.4022496575117112,0.003375170551276785,2005,0.021116415327835945,0.021116415327835945,0.0017580587849703733,0.01438553044952906,0.033229038344605,0.02223068442091364,0.022143608096452744,790479200.0,895762000.0,81.99075545498548,0.1392882193945808,0.12715613675571613,0.012132082638864672,2.437982213497162,2.7506479309510685,2.1253164960432556,0.625331434907813
2005-12-12,AAPL,2.67392897605896,2.691071033477783,2.6628570556640625,2.6753571033477783,2.259272336959839,524994400,0.028213977813720703,1.8426148676872254,1.4067811697721482,0.007802430596877796,2005,0.02049888138557917,0.02049888138557917,0.003375170551276785,-0.011152676524816996,0.004614844753608072,0.021116415327835945,0.022219111065609348,555402400.0,583671200.0,82.20055272204377,0.1395442898608299,0.12963376737673887,0.009910522484091022,2.461857223510742,2.7702130136387364,2.153501433382748,0.6167115802559886
2005-12-13,AAPL,2.6732139587402344,2.694999933242798,2.6503570079803467,2.677856922149658,2.261384963989258,493816400,0.04464292526245117,1.855004529953003,1.4113775312900543,0.0009350917969728201,2005,0.01859342487327845,0.01859342487327845,0.007802430596877796,0.031049973291706667,-0.022394122530130955,0.02049888138557917,0.022496430883380034,524994400.0,857029600.0,80.30076029317607,0.138354082297377,0.1313778303608665,0.006976251936510497,2.486017918586731,2.781678926129486,2.1903569110439762,0.5913220150855096
2005-12-14,AAPL,2.5903570652008057,2.617856979370117,2.509643077850342,2.571785926818848,2.171809673309326,1450716400,0.10821390151977539,1.8660189080238343,1.4155833226442338,-0.03961081023635793,2005,0.02053493839216823,0.02053493839216823,0.0009350917969728201,-0.001350657735728844,-0.004112195791827866,0.01859342487327845,0.022229055915034608,493816400.0,679464800.0,64.99385744617663,0.12738339489452244,0.1305789432675977,-0.0031955483730752576,2.5033929109573365,2.774079401767443,2.23270642014723,0.5413729816202126
2005-12-15,AAPL,2.5957140922546387,2.6021430492401123,2.5482139587402344,2.57785701751709,2.176936388015747,561162000,0.05392909049987793,1.8777209186553956,1.4201661098003386,0.0023605727377615793,2005,0.019464531440770528,0.019464531440770528,-0.03961081023635793,0.0017580587849703733,0.05573612159836938,0.02053493839216823,0.02223068442091364,1450716400.0,790479200.0,59.94392023546399,0.11782076789790574,0.12802730819365932,-0.010206540295753574,2.516303610801697,2.77442852752946,2.258178694073934,0.5162498334555261
2005-12-16,AAPL,2.5764288902282715,2.582143068313598,2.5378570556640625,2.5396430492401123,2.144665241241455,671171200,0.04428601264953569,1.8894289422035218,1.4244337236881257,-0.014824111054391853,2005,0.019230638422746953,0.019230638422746953,0.0023605727377615793,0.003375170551276785,0.01438553044952906,0.019464531440770528,0.021116415327835945,561162000.0,555402400.0,54.82370425380335,0.10593758668019593,0.12360936389096665,-0.01767177721077072,2.5280714631080627,2.7661819467420927,2.2899609794740328,0.47622096726805996
2005-12-19,AAPL,2.5396430492401123,2.592856884002685,2.5371429920196533,2.549285888671875,2.152808666229248,529295200,0.05571389198303178,1.9015411305427552,1.4287511032819749,0.0037970611129405363,2005,0.018989248879248494,0.018989248879248494,-0.014824111054391853,0.007802430596877796,-0.011152676524816996,0.019230638422746953,0.02049888138557917,671171200.0,524994400.0,61.93594716177726,0.09618936537677181,0.11812536418812769,-0.021935998811355883,2.540250062942505,2.7541608451391366,2.326339280745873,0.42782156439326346
2005-12-20,AAPL,2.558213949203491,2.5850000381469727,2.539999961853028,2.575356960296631,2.17482590675354,479108000,0.04500007629394487,1.914654622077942,1.433513343334198,0.010227216598331701,2005,0.018610430327695614,0.018610430327695614,0.0037970611129405363,0.0009350917969728201,0.031049973291706667,0.018989248879248494,0.01859342487327845,529295200.0,493816400.0,65.11624405936361,0.08953543855496093,0.11240737906149434,-0.022871940506533406,2.5530179142951965,2.7404165448921636,2.3656192836982295,0.3747972611939341
2005-12-21,AAPL,2.592856884002685,2.628928899765014,2.5907139778137207,2.625,2.216747045516968,475736800,0.0382149219512935,1.9278706502914429,1.4386631309986115,0.019275629664539773,2005,0.018624249864678973,0.018624249864678973,0.010227216598331701,-0.03961081023635793,-0.001350657735728844,0.018610430327695614,0.02053493839216823,479108000.0,1450716400.0,58.05082708145111,0.08726202967027863,0.1073783091832512,-0.020116279512972568,2.5654822111129763,2.735590079902333,2.3953743423236196,0.3402157375787134
2005-12-22,AAPL,2.6396429538726807,2.6603569984436035,2.628571033477783,2.643570899963379,2.232430219650269,370610800,0.03178596496582031,1.9428118133544923,1.4438189500570298,0.007074859607918649,2005,0.01861249322495957,0.01861249322495957,0.019275629664539773,0.0023605727377615793,0.0017580587849703733,0.018624249864678973,0.019464531440770528,475736800.0,561162000.0,56.15577332321826,0.08596786909194831,0.10309622116499063,-0.01712835207304232,2.5778214573860168,2.7314056852442836,2.42423722952775,0.30716845571653373
2005-12-23,AAPL,2.6489291191101074,2.6521430015563965,2.617856979370117,2.619642972946167,2.212224006652832,229857600,0.0342860221862793,1.9546404957771302,1.4488073885440826,-0.009051218183474763,2005,0.0187268826654008,0.0187268826654008,0.007074859607918649,-0.014824111054391853,0.003375170551276785,0.01861249322495957,0.019230638422746953,370610800.0,671171200.0,56.86102171863075,0.08206545430023704,0.09889006779203993,-0.016824613491802892,2.58498215675354,2.731870327601658,2.438093985905422,0.293776341696236
2005-12-27,AAPL,2.642857074737549,2.684999942779541,2.641071081161499,2.651071071624756,2.2387638092041016,590590000,0.04392886161804199,1.9668431639671327,1.453920984864235,0.011996887508433307,2005,0.018756182493174796,0.018756182493174796,-0.009051218183474763,0.0037970611129405363,0.007802430596877796,0.0187268826654008,0.018989248879248494,229857600.0,529295200.0,50.91829206735442,0.08057987275630207,0.09522802878489237,-0.014648156028590292,2.5931428551673887,2.735372594221757,2.4509131161130204,0.2844594781087366
2005-12-28,AAPL,2.6596429347991943,2.6700000762939453,2.6185710430145264,2.627500057220459,2.218858480453491,398115200,0.051429033279418945,1.9789855098724365,1.4588385438919067,-0.008891214280298265,2005,0.018912462521779954,0.018912462521779954,0.011996887508433307,0.010227216598331701,0.0009350917969728201,0.018756182493174796,0.018610430327695614,590590000.0,479108000.0,48.16606191590967,0.0766173576026623,0.09150589454844635,-0.014888536945784042,2.6029107093811037,2.7238199005587553,2.482001518203452,0.24181838235530329
2005-12-29,AAPL,2.634999990463257,2.636429071426392,2.5507140159606934,2.551785945892334,2.1549201011657715,490025200,0.08571505546569869,1.990591013431549,1.4634032356739044,-0.028815888823451208,2005,0.01990052118442684,0.01990052118442684,-0.008891214280298265,0.019275629664539773,-0.03961081023635793,0.018912462521779954,0.018624249864678973,398115200.0,475736800.0,39.35219595096791,0.06659981852901797,0.08652467934456068,-0.019924860815542705,2.609392857551575,2.6994651208027234,2.519320594300426,0.18014452650229718
2005-12-30,AAPL,2.532500028610229,2.5867860317230225,2.5121428966522217,2.567500114440918,2.1681902408599854,624262800,0.07464313507080078,2.000815191268921,1.4678729194402695,0.006158065761711962,2005,0.01856102667534705,0.01856102667534705,-0.028815888823451208,0.007074859607918649,0.0023605727377615793,0.01990052118442684,0.01861249322495957,490025200.0,370610800.0,40.27103456499888,0.059245898870875724,0.08106892324982369,-0.021823024378947967,2.609910714626312,2.698829835593136,2.520991593659488,0.17783824193364772
2006-01-03,AAPL,2.5850000381469727,2.669642925262451,2.580357074737549,2.669642925262451,2.254447221755981,807234400,0.08928585052490234,2.0120406770706176,1.4726668226718902,0.03978293937057065,2006,0.019588852790428973,0.019588852790428973,0.006158065761711962,-0.009051218183474763,-0.014824111054391853,0.01856102667534705,0.0187268826654008,624262800.0,229857600.0,49.46019516488744,0.060957258419395366,0.07704659028373803,-0.016089331864342665,2.6136964082717897,2.7061282230043644,2.521264593539215,0.18486362946514934
2006-01-04,AAPL,2.683213949203491,2.713571071624756,2.6607139110565186,2.677500009536743,2.261081457138061,619603600,0.052857160568237305,2.0236883878707888,1.4773823070526122,0.0029427326211313165,2006,0.01957511010756639,0.01957511010756639,0.03978293937057065,0.011996887508433307,0.0037970611129405363,0.019588852790428973,0.018756182493174796,807234400.0,590590000.0,49.96662116561476,0.062230173524368215,0.07408330693186407,-0.011853133407495858,2.6193214058876038,2.7129601796213407,2.525682632153867,0.18727754746747394
2006-01-05,AAPL,2.672499895095825,2.674999952316284,2.6339290142059326,2.6564290523529053,2.243288516998291,449422400,0.04107093811035156,2.034298627376556,1.4821400207281112,-0.007869216778369048,2006,0.019717837328961183,0.019717837328961183,0.0029427326211313165,-0.008891214280298265,0.010227216598331701,0.01957511010756639,0.018912462521779954,619603600.0,398115200.0,59.41234080076437,0.060837421839532,0.07143412991339766,-0.01059670807386566,2.619910705089569,2.7143652501167543,2.5254561600623835,0.18890909005437084
2006-01-06,AAPL,2.6875,2.739285945892334,2.6624999046325684,2.7249999046325684,2.301194429397583,704457600,0.07678604125976562,2.046483192443848,1.4872294890880584,0.02581295805711825,2006,0.019781177164816643,0.019781177164816643,-0.007869216778369048,-0.028815888823451208,0.019275629664539773,0.019717837328961183,0.01990052118442684,449422400.0,490025200.0,64.36552694377175,0.06452297016757358,0.07005189796423285,-0.005528927796659269,2.6241071462631225,2.7293603908307,2.518853901695545,0.21050648913515513
2006-01-09,AAPL,2.740356922149658,2.757143020629883,2.7049999237060547,2.716070890426636,2.293654203414917,675040800,0.052143096923828125,2.0579559659957884,1.4922887974977492,-0.0032766574985321206,2006,0.019818648592382422,0.019818648592382422,0.02581295805711825,0.006158065761711962,0.007074859607918649,0.019781177164816643,0.01856102667534705,704457600.0,624262800.0,68.26927824707843,0.06596291749456773,0.06923410187029982,-0.0032711843757320946,2.627624988555908,2.7403562796727763,2.51489369743904,0.22546258223373616
